"","State","County","fips","frac_coll_plus2010","foreign_share2010","med_hhinc2016","poor_share2010","share_white2010","share_black2010","share_hisp2010","share_asian2010","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2010","traveltime15_2010","emp2000","ln_wage_growth_hs_grad","popdensity2010","ann_avg_job_growth_2004_2013","job_density_2013","turnout.rate"
"2660","Texas","Kleberg County",48273,0.21161085,0.062504679,40625.9073952777,0.24930046,0.23327407,0.035619602,0.70163125,0.02164524,2.7772405,704.16608,0.38562372,0.60756475,0.51816559,0.074237585,36.378883,-0.0048420103,16.390409,0.494041170097508
"2661","Texas","Knox County",48275,0.13109386,0.096037902,40849.8378596397,0.15507816,0.63108361,0.061844584,0.29604733,0.0018822264,4.0845156,535.11938,0.25470448,0.60234386,0.49165916,0.083281577,4.3720999,-0.011618607,1.9503399,0.575266693006717
"2662","Texas","Lamar County",48277,0.17298636,0.040958855,42264.6515976141,0.16660331,0.76097041,0.1419075,0.064727977,0.005071824,3.2667105,637.5437,0.3077046,0.47799823,0.55179685,0.21531396,54.886948,-0.0075658914,22.593893,0.583233598085083
"2663","Texas","Lamb County",48279,0.13677578,0.1029447,40140.2081276383,0.17523375,0.4307076,0.042713027,0.51734996,0.00097426324,3.6524887,569.49475,0.33506188,0.58572125,0.52139014,-0.048151668,13.754439,-0.022812864,5.635807,0.513029315960912
"2664","Texas","Lampasas County",48281,0.17560737,0.072139636,51505.8852975555,0.14770374,0.75397676,0.03567617,0.17497586,0.0090833632,3.2332959,637.84619,0.3261582,0.33072835,0.56810337,0.057368729,27.60367,-0.01685123,11.891869,0.64167592249784
"2665","Texas","La Salle County",48283,0.080667593,0.077358775,40094,0.21775009,0.12982863,0.0034853325,0.85971534,0.0010165554,2.3985667,NA,0.43589744,0.46862549,0.41986662,NA,4.6317625,0.069924645,2.7039917,0.439612643888178
"2666","Texas","Lavaca County",48285,0.13889696,0.045027349,48048.5562996418,0.10439546,0.76177126,0.068577066,0.15973628,0.0026504467,3.596077,638.43353,0.27189037,0.46292004,0.57056046,NA,19.864742,-0.012483723,9.0718031,0.69310766721044
"2667","Texas","Lee County",48287,0.14694679,0.05051139,52143.2782326029,0.11300073,0.65001202,0.11377318,0.2241753,0.0028473393,3.110606,710.99567,0.27294031,0.47591439,0.61694962,NA,26.409546,0.0043596462,13.788225,0.657693558880937
"2668","Texas","Leon County",48289,0.12752205,0.051982656,46794.0779715493,0.16606939,0.77840608,0.073388487,0.13451581,0.0039283377,3.1195982,579.87524,0.31296986,0.37128767,0.49445882,0.17267101,15.655766,-0.011981687,6.0420203,0.683207309388784
"2669","Texas","Liberty County",48291,0.089640498,0.066617787,51837.5972000053,0.15353788,0.69168329,0.11198657,0.17981836,0.0028504932,2.7739716,698.26965,0.28405955,0.2492426,0.51048768,0.078633368,65.298706,-0.0030620482,24.399719,0.506378497816292
"2670","Texas","Limestone County",48293,0.11829253,0.080003366,37950.7890010263,0.18149905,0.61721689,0.17960998,0.19094253,0.0039547794,2.5400209,664.93158,0.34350872,0.43223119,0.49962884,0.036871117,25.830454,-0.01291767,9.7703714,0.552954766536965
"2671","Texas","Lipscomb County",48295,0.22492658,0.11392246,60681.1659600242,0.1452246,0.67019987,0.0039370079,0.30496669,0.0025741975,2.0720353,554.66718,0.18609206,0.47958329,0.55066061,0.071667753,3.5422382,-0.001003217,1.7732646,0.665518937530743
"2672","Texas","Live Oak County",48297,0.14480014,0.046308834,48966.281848929,0.13262461,0.59014827,0.041280027,0.35209435,0.0038158009,4.0688848,647.44989,0.19974098,0.42493314,0.43283638,0.32724044,11.090731,0.019935248,5.5487318,0.554957724827056
"2673","Texas","Llano County",48299,0.24361855,0.03501885,50010.0018651883,0.12917846,0.89648205,0.0071498887,0.079892233,0.0035749443,3.033746,694.72418,0.48217118,0.39097592,0.44706634,0.059759118,20.664108,0.0015791989,8.1238928,0.714124548736462
"2674","Texas","Loving County",48301,0.17948718,0,56875,0,0.73170733,0,0.21951219,NA,3.6168835,NA,0,0.65517241,0.75,0.31437537,0.12258475,0.030877775,0.10614045,0.725274725274725
"2675","Texas","Lubbock County",48303,0.26806718,0.051659442,49812.0247676908,0.19524838,0.57316083,0.075866744,0.31891719,0.017946055,2.9742179,780.8985,0.34439152,0.45050588,0.61846644,0.060479891,312.37964,0.0078708297,156.50102,0.541001517994277
"2676","Texas","Lynn County",48305,0.157681,0.06653811,40187.7264581572,0.17409858,0.50448012,0.021132713,0.46373627,0.0020010006,4.0049453,497.33475,0.29250285,0.50460547,0.5312497,0.16702834,6.6321621,-0.0044535929,3.0363305,0.549353138476282
"2677","Texas","McCulloch County",48307,0.19982906,0.059891924,38766.4324520101,0.23373468,0.67222023,0.017867923,0.29892552,0.0026801883,3.1409147,678.61017,0.27335501,0.68847001,0.51274502,0.153946,7.7730927,0.012310893,3.797864,0.584055753867075
"2678","Texas","McLennan County",48309,0.20810972,0.080639675,47735.2316515452,0.19938648,0.58872485,0.15102637,0.23614126,0.011450429,3.0235381,759.61279,0.36317465,0.38782564,0.58778542,0.069407575,226.50122,0.0011829013,101.4929,0.551556239327799
"2679","Texas","McMullen County",48311,0.10493827,0.065774806,57589,0.09141583,0.61103255,0.011315417,0.36916548,0.0042432817,NA,NA,0.093023255,0.41986457,0.50954479,0.4545573,0.62048787,0.085063376,0.75388837,1.08631578947368
"2680","Texas","Madison County",48313,0.12278308,0.079913624,44365.5862851288,0.21248455,0.58767563,0.20206381,0.1967213,0.0034373347,3.4604275,647.99402,0.3453826,0.35574293,0.43413135,NA,29.317799,-0.0053270501,9.672471,0.532462311557789
"2681","Texas","Marion County",48315,0.11448808,0.023564456,35879.5416271572,0.23356435,0.71723878,0.22842784,0.03110184,0.0045514884,1.7044239,538.82648,0.43752623,0.30260849,0.4629342,0.063225284,27.688583,-0.01023445,10.961487,0.608076009501188
"2682","Texas","Martin County",48317,0.12839763,0.10020582,64357.420295895,0.081284694,0.53719527,0.017295269,0.43467391,0.0025005208,2.601197,618,0.1424472,0.44129544,0.53942084,0.050780956,5.2451296,0.015721932,2.6701088,0.590809628008753
"2683","Texas","Mason County",48319,0.29556033,0.02314648,40531.8374875374,0.15893792,0.77068794,0.0052342974,0.21535395,0.0012462612,4.8026133,700,0.38110936,0.65987235,0.56600791,0.16220942,4.3195381,-0.018950496,1.9939642,0.824941647215739
"2684","Texas","Matagorda County",48321,0.14505471,0.1003028,41582.115552286,0.21859372,0.47408861,0.11489837,0.38346684,0.019121544,3.0663557,604.65857,0.32679349,0.46421295,0.53671318,0.41190344,33.357086,-0.0014571759,13.828348,0.543342305256491
"2685","Texas","Maverick County",48323,0.13107151,0.34022829,37321.0003317483,0.33699492,0.028604077,0.0016587416,0.95679897,0.0032657974,3.5727706,601.31128,0.29429016,0.51362497,0.4216072,-0.0093491152,42.413616,0.029755335,16.190622,0.500864910734685
"2686","Texas","Medina County",48325,0.19333677,0.058493607,58652.1839325305,0.15605272,0.4653306,0.022105811,0.49713081,0.0058546858,3.0368812,681.67084,0.23995897,0.33745858,0.55379152,NA,34.712208,0.0059403614,14.404443,0.598900372710211
"2687","Texas","Menard County",48327,0.13851762,0.044755876,37917,0.18601398,0.63559324,0.0049063335,0.35236397,0.001338091,4.0596557,490,0.29648241,0.66763008,0.52941179,NA,2.4855049,-0.024338579,0.96005672,0.633004926108374
"2688","Texas","Midland County",48329,0.22913742,0.085638821,76062.579132328,0.12765941,0.53204453,0.067391433,0.37699455,0.0098892236,2.1213973,1167.6924,0.30750945,0.44833347,0.60516351,0.22451852,152.53371,0.034314781,92.097183,0.542004696348819
"2689","Texas","Milam County",48331,0.13559166,0.043108329,39884.1496142505,0.17944373,0.65500665,0.099971727,0.23346932,0.003141843,2.6854808,622.68927,0.26454547,0.39309809,0.55864269,-0.17235085,24.344841,-0.0195786,9.178606,0.586461163164606
"2690","Texas","Mills County",48333,0.1903518,0.078478344,44495.329821718,0.15443379,0.81523496,0.0072933552,0.16572124,0.0012155592,4.0623026,467.10413,0.29771549,0.52938175,0.53601736,0.0053540953,6.5966291,-0.030050337,2.6220798,0.659384048433798
"2691","Texas","Mitchell County",48335,0.093284927,0.054957736,51146.3273423376,0.1587746,0.50547695,0.11272997,0.37020099,0.0018478145,2.5569732,628.20856,0.25400323,0.58370167,0.36958122,-0.070297405,10.320605,-0.018037967,2.9843376,0.39867058277941
"2692","Texas","Montague County",48337,0.16656078,0.033965766,45598.9297631726,0.13300179,0.8797099,0.0040570009,0.097875141,0.0029934871,3.1266549,580.02295,0.23937434,0.41886568,0.53614229,0.065899342,21.18259,0.0085492451,10.58861,0.667051630434783
"2693","Texas","Montgomery County",48339,0.29204369,0.1207059,76576.0726545049,0.10838225,0.71226299,0.044689365,0.2077868,0.016936328,4.1042385,939.73444,0.24258898,0.20855567,0.63446581,0.11326379,437.48703,0.034069601,223.68239,0.695399311113103
"2694","Texas","Moore County",48341,0.13659549,0.2352308,49495.5503560994,0.13511424,0.38212198,0.014335281,0.5269357,0.0062087914,2.9633601,666.92694,0.32908598,0.54701513,0.61160129,0.17054431,24.346163,0.011146819,12.174193,0.526829268292683
"2695","Texas","Morris County",48343,0.17214879,0.037311755,38357.5422916344,0.16699363,0.66769755,0.23813204,0.07754755,0.0023194682,3.3520896,482.8562,0.39273575,0.42662022,0.50630122,-0.13636492,51.328659,-0.0054054651,20.95768,0.606820897143478
"2696","Texas","Motley County",48345,0.18494898,0.016028496,35433,0.2206278,0.83719009,0.01983471,0.13471074,NA,NA,511,0.23255815,0.55641025,0.55242288,0.28896037,1.2227632,-0.03817435,0.47697869,0.606511627906977
"2697","Texas","Nacogdoches County",48347,0.23536935,0.08436092,40345.5860610005,0.25777829,0.61525947,0.1860238,0.17599653,0.0097363675,2.2723589,686.02582,0.35565069,0.48215145,0.55451578,0.13790649,68.168633,-0.009978448,28.868452,0.574723742087759
"2698","Texas","Navarro County",48349,0.15564312,0.10875254,43479.6288886561,0.20076323,0.59886879,0.14125903,0.23766628,0.0042450689,2.6694653,604.18567,0.34273031,0.39473799,0.54217082,0.14574087,47.279839,0.0098777572,21.654531,0.58888923105349
"2699","Texas","Newton County",48351,0.082799725,0.014592346,37934.7112495673,0.17159238,0.74939424,0.20602284,0.027898926,0.003500964,2.8913355,543.4126,0.32974169,0.25767082,0.44783518,0.10113009,15.471089,-0.0057812645,5.3583841,0.554403202328967
"2700","Texas","Nolan County",48353,0.17350146,0.047967196,40082.600880652,0.18755504,0.6040352,0.049355943,0.33537066,0.0039725099,3.8537664,558.87463,0.33052418,0.60688156,0.53551137,-0.18708041,16.684265,-0.0098304581,7.2050676,0.512141491395793
"2701","Texas","Nueces County",48355,0.19418608,0.075485982,54250.1253890749,0.19623315,0.32881376,0.038736358,0.60634643,0.015600484,2.7956159,883.29828,0.39779365,0.36581168,0.56695032,0.18394664,405.76016,0.0080715809,188.45343,0.499303918838897
"2702","Texas","Ochiltree County",48357,0.1783841,0.20074032,50912.3955785973,0.17492418,0.49515799,0.0032280153,0.48733249,0.0024454661,3.5484605,695.72046,0.20725216,0.65905124,0.63495177,-0.078641623,11.140693,0.010526034,5.6951246,0.597500946611132
"2703","Texas","Oldham County",48359,0.29751402,0.027722772,52292,0.13369781,0.82797271,0.033138402,0.11842106,0.007797271,5.2956123,836,0.27685949,0.56593406,0.63056093,-0.14014585,1.3675141,-0.021076724,0.61178261,0.765553869499241
"2704","Texas","Orange County",48361,0.12370801,0.026605349,53193.6687561861,0.13852274,0.82963699,0.088285252,0.058237717,0.0079859067,2.9986067,706.34497,0.31221816,0.29783681,0.55497098,0.093935914,245.26549,-0.010111439,101.97592,0.585392034088506
"2705","Texas","Palo Pinto County",48363,0.13524143,0.061044488,45559.5222155028,0.1362903,0.78111774,0.024652272,0.17733271,0.0039172438,2.5450466,690.6239,0.32869485,0.45197323,0.57340026,NA,29.534876,-0.0034309363,13.143656,0.592682232346242
"2706","Texas","Panola County",48365,0.11299564,0.030068772,50536.9047318877,0.12452034,0.73630023,0.16721298,0.082787022,0.0021614791,3.2898805,629.08319,0.37091294,0.31085524,0.51215148,0.02283687,29.680075,0.012646104,14.917368,0.664326738991704
"2707","Texas","Parker County",48367,0.22619237,0.039269015,71805.0228518648,0.10451867,0.85265166,0.019046072,0.10613459,0.0038331831,3.4040089,850.04565,0.22210403,0.23090628,0.62863106,0.1004566,129.41861,0.018498885,61.360584,0.757643312101911
"2708","Texas","Parmer County",48369,0.15540513,0.19488293,48485.5933391762,0.18621273,0.38397115,0.0099328076,0.60025316,0.0015580874,2.4460397,582.06488,0.20066661,0.61366016,0.54628146,0.045666393,11.65901,0.0056527727,5.5314732,0.485525833638696
"2709","Texas","Pecos County",48371,0.11537408,0.17039621,50282.5907009738,0.20083317,0.27897078,0.035403367,0.67259949,0.0035551966,2.4845545,689.28314,0.36833769,0.59338528,0.48839876,0.1278151,3.2551417,-0.0059830449,1.3314867,0.438186426358772
"2710","Texas","Polk County",48373,0.10662869,0.056030605,41769.0902604981,0.2287114,0.72292078,0.11807191,0.13121793,0.0026438832,3.784667,633.45068,0.45552644,0.33257782,0.42557558,-0.0071144532,42.960308,-0.00033215719,15.164243,0.63445345085386
"2711","Texas","Potter County",48375,0.13956711,0.13180459,43848.184359849,0.22400497,0.48996887,0.10534967,0.35261372,0.016648008,3.1975675,760.62128,0.41962615,0.43307543,0.55334061,0.21537302,134.02727,0.0011801849,60.156303,0.448102048497231
"2712","Texas","Presidio County",48377,0.16792351,0.2900635,31368.9593246355,0.2432579,0.14530571,0.0053722183,0.83410078,0.0097211562,2.7224379,403,0.36082131,0.74646813,0.45672753,0.26092362,2.0278909,0.009161829,0.8492344,0.732892561983471
"2713","Texas","Rains County",48379,0.12071197,0.035054315,49972.7626901228,0.11509097,0.87529778,0.025929999,0.076873735,0.0045951544,2.9267719,600.4812,0.35722637,0.22681078,0.54186261,0.056387305,47.565502,0.01001854,21.838989,0.642637222635099
"2714","Texas","Randall County",48381,0.30307439,0.042403519,64292.9542182646,0.094917558,0.78161937,0.02727687,0.16380203,0.010160965,3.7908921,847.37299,0.2793929,0.42589632,0.68178803,-0.053921528,132.44041,0.0039359308,71.944023,0.648049059099381
"2715","Texas","Reagan County",48383,0.10010427,0.16434203,59257,0.10523114,0.36204335,0.021978023,0.60914761,0.0017820018,0.18903537,546,0.0548926,0.7634691,0.59677422,-0.35199666,2.8647981,0.0011286777,1.6004411,0.498006202924236
"2716","Texas","Real County",48385,0.19385548,0.054589815,37059,0.26836157,0.72469026,0.007857359,0.24599577,0.00060441223,2.331074,618,0.31698114,0.53837836,0.48281574,0.02285579,4.7325854,-0.032362778,1.3987514,0.767919411080976
"2717","Texas","Red River County",48387,0.084944934,0.022186937,34645.6480559876,0.17642282,0.738958,0.17752722,0.066018663,0.0010886471,2.8166704,553.74011,0.36579216,0.33598715,0.5242421,0.12659512,12.406206,-0.028865302,4.4617963,0.602719817294716
"2718","Texas","Reeves County",48389,0.069384024,0.19258022,43768.9238191976,0.27866533,0.19516796,0.049698904,0.74243635,0.0064745047,3.3485718,657.23724,0.45129207,0.52085239,0.40802264,-0.31678325,5.2299957,0.031548355,2.0133758,0.364669829972321
"2719","Texas","Refugio County",48391,0.11207134,0.039277654,50139.0113774888,0.16385615,0.45198429,0.063659757,0.47230124,0.0032507109,2.9055758,NA,0.30903688,0.50051039,0.53528005,0.50288767,9.5827866,-0.010945405,4.3753991,0.628102257883934
"2720","Texas","Roberts County",48393,0.34090909,0.017103763,72500,0.14595211,0.90527451,0,0.079655543,0.0010764262,2.271939,NA,0.31868133,0.49360615,0.65620542,-0.15329199,1.0053482,-0.019589888,0.46642095,0.916666666666667
"2721","Texas","Robertson County",48395,0.1547136,0.062099833,49823.0827216941,0.21352527,0.59084344,0.21531706,0.17988208,0.005955962,2.2778101,636.6615,0.406928,0.33337539,0.53127635,0.28046826,19.425419,-0.0044406126,7.9211578,0.644414385741566
"2722","Texas","Rockwall County",48397,0.34921533,0.091309927,90481.8886988269,0.055636846,0.74097806,0.060609929,0.15918404,0.019601107,3.80773,1189.5236,0.20134975,0.20503628,0.68998796,-0.01092314,616.64227,0.037237778,313.63846,0.768192379513349
"2723","Texas","Runnels County",48399,0.16483298,0.049179491,41512.8211598895,0.2118959,0.65146178,0.017807828,0.32006475,0.0011427484,2.4148822,609.83508,0.37285209,0.55992776,0.52188402,-0.0069766506,9.9919691,0.0027220023,4.4883456,0.579673941625033
"2724","Texas","Rusk County",48401,0.14639391,0.062213216,47950.9557097319,0.12740591,0.66073507,0.18190512,0.14267766,0.0028545533,3.125648,641.44952,0.25303829,0.35909688,0.51410764,0.1333894,57.714825,0.0080058789,24.675713,0.544775739041794
"2725","Texas","Sabine County",48403,0.12044496,0.013770854,32126.8948680081,0.17982215,0.87539226,0.077441387,0.031751893,0.0021229463,3.7299473,636.71429,0.35167658,0.41108114,0.37990668,-0.25616637,22.047661,-0.0082486281,6.3106699,0.644862008220787
"2726","Texas","San Augustine County",48405,0.11858062,0.021746872,30533.1043429216,0.26756173,0.69746196,0.23169769,0.060011279,0.0014664411,2.1689391,531.33423,0.44268003,0.31871757,0.4503561,-0.029619375,16.705675,-0.033915978,4.8901553,0.627469426152399
"2727","Texas","San Jacinto County",48407,0.093242273,0.033231862,45283.4379927229,0.17666437,0.7657671,0.10601122,0.10915706,0.0019197788,2.5177047,588.09766,0.25127703,0.1865997,0.48794895,0.1488318,46.349194,0.012964569,18.600107,0.590378327884166
"2728","Texas","San Patricio County",48409,0.14993711,0.049067389,53831.0735139806,0.16543987,0.42173323,0.016634775,0.54391706,0.0071857297,2.6819427,731.04633,0.3418878,0.38390547,0.49864158,0.11442317,93.451584,0.005134074,41.044056,0.549679419132945
"2729","Texas","San Saba County",48411,0.18584137,0.054218289,37230.9337791551,0.23074853,0.6744414,0.032621104,0.27972597,0.0013048442,3.2737465,544.86853,0.47779274,0.55951381,0.50032866,0.030195534,5.4003534,-0.021957774,1.8876134,0.581582476531068
"2730","Texas","Schleicher County",48413,0.17422435,0.089440621,59766,0.12371134,0.54088414,0.010401618,0.44380236,0.0011557353,2.1607366,526,0.25079367,0.57738519,0.57605761,NA,2.6407146,0.025448089,1.3268428,0.585353535353535
"2731","Texas","Scurry County",48415,0.16563076,0.050716233,55093.7499556764,0.18249077,0.57756633,0.048815079,0.36339459,0.0025335124,2.107105,785.82776,0.44742277,0.68044209,0.50404161,0.17705446,18.688089,0.020741122,9.0673847,0.477779586521244
"2732","Texas","Shackelford County",48417,0.27572426,0.029226901,50285,0.13197322,0.87655419,0.010065127,0.10065127,0.0026642985,3.5092762,468,0.21153846,0.54870355,0.56662714,0.34329754,3.6946864,0.012102092,2.4303117,0.661519707436002
"2733","Texas","Shelby County",48419,0.13178244,0.080682717,37568.8761788746,0.25351575,0.64975637,0.17706697,0.16362779,0.0022889485,2.8148291,559.89282,0.41075814,0.45264548,0.50772667,0.049178362,31.986607,-0.0066169212,13.534729,0.589641667153797
"2734","Texas","Sherman County",48421,0.19052745,0.17866667,52969,0.1287525,0.58075148,0.0042847726,0.40441662,0.0019775874,2.4491568,482,0.16060606,0.59799385,0.59488738,0.00085427833,3.2869828,-0.0078227511,1.5384033,0.499748110831234
"2735","Texas","Smith County",48423,0.23862289,0.087687224,51613.1647084069,0.15408911,0.6210649,0.18396483,0.17208198,0.0097410111,2.9935207,820.62622,0.31263494,0.31721652,0.5815711,0.19127803,227.58981,0.0067874398,103.09554,0.616433040993299
"2736","Texas","Somervell County",48425,0.2849935,0.08558134,50547.2253239105,0.10621288,0.77679622,0.0084805656,0.19151944,0.0038110195,3.6076982,704.00671,0.18926817,0.4618727,0.6151464,NA,45.531822,0.011369259,20.899588,0.728571428571429
"2737","Texas","Starr County",48427,0.096310213,0.30479386,27526.6395650177,0.37699184,0.040168613,0.00034444299,0.95684624,0.0026151759,3.2390971,542.8916,0.28441462,0.46387312,0.37265784,0.23151043,49.843933,0.022813503,18.314587,0.56126697412247
"2738","Texas","Stephens County",48429,0.12288325,0.057032339,46165.0878504673,0.17873475,0.7569055,0.022533748,0.20882657,0.0021806853,3.054177,564,0.32212064,0.62695193,0.51981437,0.51634681,10.739138,-0.00085956336,4.4495492,0.539236554562225
"2739","Texas","Sterling County",48431,0.22666667,0.1112069,50156,0.21043478,0.64129484,0.018372703,0.31933507,NA,NA,NA,0.37704918,0.54929578,0.60553962,0.12162255,1.2377484,-0.018204518,0.7829327,0.845238095238095
"2740","Texas","Stonewall County",48433,0.22395326,0.0062761507,47969,0.11938202,0.80939597,0.030872483,0.14026846,0.0093959728,2.947278,432,0.22400001,0.63149846,0.51731604,0.2818082,1.6260819,-0.020885263,0.73555654,0.72156862745098
"2741","Texas","Sutton County",48435,0.11832501,0.11439981,54567,0.11745283,0.39704457,0.0026647288,0.59568799,0.0012112403,4.3529739,588,0.20553359,0.6745308,0.60740012,NA,2.8392091,-0.026631862,1.3556398,0.636549468520033
"2742","Texas","Swisher County",48437,0.14703576,0.062009532,35970.9497071556,0.1520029,0.5124777,0.075248286,0.40094221,0.0010695187,2.1040235,674.67902,0.31923038,0.49099168,0.53112763,0.35621959,8.823143,-0.033032432,3.0488937,0.475853707819762
"2743","Texas","Tarrant County",48439,0.28139117,0.15492953,66268.8805374626,0.13389809,0.51803064,0.15249243,0.26698062,0.036105368,3.1007056,949.52545,0.31219673,0.22661892,0.6739257,0.043629263,2094.7373,0.018210933,1067.8096,0.616259959718145
"2744","Texas","Taylor County",48441,0.2424165,0.049784336,49142.3936110664,0.16578747,0.67009109,0.078201756,0.22108497,0.011459937,3.3573906,828.25592,0.33247021,0.51895863,0.58243316,0.036328763,144.12186,-0.0010824822,66.904121,0.558317806221646
"2745","Texas","Terrell County",48443,0.20727848,0.14,24821,0.16470589,0.50304878,0.008130081,0.47459349,0.0040650405,NA,547,0.39772728,0.71604937,0.56009614,0.27577892,0.41729823,0.027178813,0.21161769,0.58492975734355
"2746","Texas","Terry County",48445,0.14518267,0.091729447,41935.29325745,0.16836934,0.45427239,0.047348034,0.49094933,0.002371354,1.1917713,640,0.2716527,0.5527826,0.50190055,0.027133759,14.233173,-0.0030276214,5.8559537,0.448138957816377
"2747","Texas","Throckmorton County",48447,0.16704805,0.041896362,39438,0.13248336,0.8854357,0.0060938452,0.092626445,0.0036563072,3.1463871,381,0.21674877,0.39393941,0.58281785,0.12953533,1.7982537,-0.023913704,0.82844591,0.748117154811715
"2748","Texas","Titus County",48449,0.13715555,0.19227859,45970.2396548525,0.18234055,0.49186614,0.09633822,0.39583719,0.0055359681,3.2512777,626.26807,0.32440338,0.51625252,0.55035287,0.034339309,79.629799,-0.016401626,29.816231,0.564777111015859
"2749","Texas","Tom Green County",48451,0.21505645,0.069377027,50099.2806517755,0.16884996,0.57881224,0.041379374,0.35668275,0.0087364102,3.0517247,836.92963,0.3330512,0.50612921,0.56635523,0.085948482,72.421738,0.0039315075,33.800838,0.520870537000127
"2750","Texas","Travis County",48453,0.42156923,0.17761262,70819.5555943707,0.16985901,0.50538045,0.086689398,0.33464548,0.049485013,3.6644318,1160.7079,0.32920808,0.2446391,0.69216675,0.0088809272,1041.4996,0.027757755,604.10925,0.708785174297737
"2751","Texas","Trinity County",48455,0.1132049,0.049314633,35790.505382242,0.16533965,0.8103531,0.098045938,0.076585531,0.0028796708,1.9954345,761.73773,0.36292303,0.19160502,0.45503527,-0.035373431,21.027758,-0.0084902197,7.4292793,0.612951674176164
"2752","Texas","Tyler County",48457,0.12122977,0.014409925,44852.0236607553,0.18134071,0.80432785,0.11403106,0.068317562,0.002074251,2.6796546,498.28116,0.33743465,0.30174872,0.40879527,0.36909443,23.54351,-0.015363122,7.3791156,0.569945129506166
"2753","Texas","Upshur County",48459,0.14768517,0.036326371,48499.1188277494,0.13197236,0.82060087,0.093311965,0.066473328,0.0025905159,3.7480419,712.95099,0.320346,0.26448184,0.54633349,0.062664859,67.431633,6.4050422e-05,29.767765,0.614873881204231
"2754","Texas","Upton County",48461,0.11806004,0.097916745,45387.7478390462,0.13932055,0.48017883,0.015499255,0.49001491,NA,1.2149464,651.30072,0.27136928,0.6052056,0.50562418,0.13449167,2.7027614,0.010790186,1.321171,0.576
"2755","Texas","Uvalde County",48463,0.15934969,0.087050639,39536.4621851922,0.2664392,0.29032379,0.005112668,0.69301265,0.0046960805,2.4279695,613.90753,0.29547331,0.58836341,0.53052586,0.10879852,17.014122,-0.0013011539,7.1613317,0.573805957730072
"2756","Texas","Val Verde County",48465,0.15706514,0.23100853,47533.9332774072,0.2332948,0.17488083,0.012786677,0.80195993,0.0047081131,3.0130124,627.53833,0.28330475,0.53900325,0.4687483,0.16088383,15.543042,-0.00055462553,5.7810616,0.520471421758975
"2757","Texas","Van Zandt County",48467,0.12180145,0.041436214,46637.1943741798,0.14546545,0.85750967,0.030544514,0.092185095,0.0026862435,2.9399915,699.34766,0.25095597,0.25802255,0.534284,0.038193982,62.403938,-0.006403415,26.461056,0.619398900602051
"2758","Texas","Victoria County",48469,0.16371821,0.05694494,57536.3031350454,0.1656563,0.47888654,0.06422177,0.43912527,0.0085315797,2.4855196,790.38812,0.42291272,0.4102872,0.61935484,0.060795765,98.73275,0.0061810892,49.190437,0.524074499885031
"2759","Texas","Walker County",48471,0.18478832,0.084087625,42785.8188502969,0.24817593,0.58459204,0.22851121,0.16782835,0.0076159458,2.5089474,726.47168,0.39649644,0.3453688,0.43975219,-0.075848237,86.538857,-0.014287792,27.537466,0.411208442904164
"2760","Texas","Waller County",48473,0.19605181,0.13690324,53061.2937221972,0.21007109,0.44578174,0.2503877,0.2901516,0.0041934499,3.0722148,767.47827,0.2969538,0.28854069,0.56075954,0.13947302,84.149574,0.030245399,37.964207,0.619961821652577
"2761","Texas","Ward County",48475,0.10056885,0.069835477,58595.8869393883,0.17376444,0.46181273,0.048414338,0.47607431,0.0025333082,2.350884,621.41492,0.30079499,0.5630213,0.4902319,0.053569701,12.754861,0.028007561,6.296052,0.509218612818262
"2762","Texas","Washington County",48477,0.25636891,0.059251808,54009.2395456433,0.16093034,0.66415566,0.17851,0.13764161,0.011238417,3.715034,687.79639,0.30048367,0.49914882,0.56621486,0.08081653,55.828754,-0.0016749366,24.616114,0.663936299908565
"2763","Texas","Webb County",48479,0.16156268,0.29064232,41291.1241739978,0.2940861,0.033339459,0.0022133086,0.95744777,0.0059082503,2.8871305,760.383,0.35083649,0.29725516,0.49260417,0.097422451,74.462349,0.032652073,30.820019,0.493595248576521
"2764","Texas","Wharton County",48481,0.1546647,0.077115379,48167.5795784884,0.17186551,0.4767684,0.14045542,0.37415212,0.0030870477,2.7086146,666.88531,0.38264582,0.43982485,0.56993097,0.025419902,38.005836,0.00015393583,18.621754,0.59140467873399
"2765","Texas","Wheeler County",48483,0.15050618,0.073772773,49888.0288354898,0.13863438,0.71109056,0.025323475,0.24842882,0.0042513865,2.1132121,589.68799,0.35718769,0.55957597,0.58027506,-0.00056717818,5.9156523,0.012309519,3.2825856,0.654805267581956
"2766","Texas","Wichita County",48485,0.20357245,0.062857933,48302.036296578,0.14810862,0.68441826,0.10969582,0.16622813,0.017444199,3.0314114,759.91516,0.33047462,0.52758366,0.54237086,0.14327985,211.069,-0.010703586,85.992455,0.4697479848995
"2767","Texas","Wilbarger County",48487,0.16171411,0.04755158,44320.0959734023,0.23100241,0.63428152,0.083191723,0.25917989,0.006206132,2.0477719,598.06262,0.41788682,0.73175514,0.57558942,0.20244838,13.941463,-0.028875506,5.6085167,0.477013918177984
"2768","Texas","Willacy County",48489,0.087635316,0.14860573,29233.2866630523,0.42495549,0.10097587,0.018162103,0.87182617,0.0051956265,2.3317044,615,0.3509993,0.45417589,0.40735129,-0.069621444,37.480061,-0.0050841295,10.605296,0.373368321894765
